location,cause,year,val
Bolivia (Plurinational State of),Diabetes,1995,41.262694406547645
Indonesia,Other non-communicable diseases,1993,21.02018338982681
Mozambique,Nutritional deficiencies,1995,63.37408470307776
Netherlands,Diabetes,1995,35.23057757500596
Afghanistan,Chronic respiratory diseases,1994,39.82250518752239
Afghanistan,Transport injuries,1994,36.57565163638233
Trinidad and Tobago,Respiratory infections,1992,29.7405915774049
Latvia,Neoplasms,1994,260.19496775442366
Norway,Chronic respiratory diseases,1994,40.10657129560015
Mozambique,Other non-communicable diseases,1994,43.76614817043011
Saudi Arabia,Diabetes,1994,25.789027648219097
Seychelles,Digestive diseases,1992,46.166415397807135
Seychelles,Neurological disorders,1992,23.28656451594273
Central African Republic,Neoplasms,1994,58.188277861629736
Algeria,Other non-communicable diseases,1992,44.49159555707645
Algeria,Respiratory infections,1992,31.070452486060656
United States of America,Chronic respiratory diseases,1995,47.96073779095598
Chad,STD,1994,49.77756162815398
Chad,Respiratory infections,1994,280.103691489303
Chad,Enteric infections,1994,285.8299426824225
Chad,Other infectious diseases,1994,218.59971871011388
Chad,Postpartum disorders,1994,169.7685462890519
United Arab Emirates,Cardiovascular diseases,1994,87.92041762317565
Somalia,Homicides & suicides,1994,23.953074068014963
Philippines,Respiratory infections,1994,98.57624050247564
Philippines,Enteric infections,1994,31.267827389695874
Philippines,Other infectious diseases,1994,27.9364655945563
Philippines,Postpartum disorders,1994,45.7794097833002
Cambodia,Cardiovascular diseases,1995,135.08244534906987
Grenada,Respiratory infections,1993,66.40111529826497
Grenada,Postpartum disorders,1993,24.13879891799672
Tajikistan,Neoplasms,1995,60.36542720665365
Serbia,Homicides & suicides,1993,29.027852201368493
Chile,Chronic respiratory diseases,1993,20.28587800409093
Switzerland,Unintentional injuries,1994,30.18648329610344
Hungary,Diabetes,1994,24.73906358277791
Equatorial Guinea,Other infectious diseases,1994,112.54725425617492
Equatorial Guinea,Postpartum disorders,1994,133.1926889437471
Slovakia,Neurological disorders,1993,29.185227382752945
Nepal,Other non-communicable diseases,1993,25.771476535092432
Botswana,Cardiovascular diseases,1993,139.10774031883656
Oman,Transport injuries,1991,80.55470450569514
Chad,Unintentional injuries,1992,34.99827472419312
Chad,Neoplasms,1991,42.623192918214016
Hungary,Neoplasms,1991,302.84722925287844
Togo,Unintentional injuries,1991,23.848094609278828
Ethiopia,Nutritional deficiencies,1993,79.38464420801277
Ethiopia,Digestive diseases,1993,50.06039592846693
Sierra Leone,Tropical diseases,1994,282.4426947142662
Sierra Leone,Cardiovascular diseases,1994,146.72837591395873
Antigua and Barbuda,Cardiovascular diseases,1991,280.73421822973444
Monaco,Neurological disorders,1995,80.6021233803936
Ghana,Neoplasms,1993,51.79590849845767
Italy,Unintentional injuries,1995,22.62031376266887
Eswatini,Transport injuries,1993,24.632330042944456
Gabon,Digestive diseases,1991,45.83701000955243
Somalia,Neoplasms,1991,47.53365363532267
Solomon Islands,Unintentional injuries,1992,45.68263380260986
Norway,Neoplasms,1995,248.36082847328444
Republic of Moldova,Digestive diseases,1994,110.53088741042626
Ukraine,Neurological disorders,1991,28.059590706660323
Micronesia (Federated States of),Digestive diseases,1995,34.16310898415941
Micronesia (Federated States of),Unintentional injuries,1995,29.225822029679183
Lao People's Democratic Republic,Respiratory infections,1995,293.3889570368239
Lao People's Democratic Republic,Enteric infections,1995,104.44345965491809
Vanuatu,Tropical diseases,1991,42.64728541646208
Portugal,Respiratory infections,1992,39.53541694205456
Bahamas,Transport injuries,1995,24.181157958260865
Bahamas,Unintentional injuries,1995,23.822924755990275
Qatar,Neoplasms,1991,31.12391624298933
Afghanistan,Other non-communicable diseases,1993,125.8447842399557
Afghanistan,Respiratory infections,1993,227.62880835952845
Afghanistan,Enteric infections,1993,54.38412179502826
North Macedonia,Neoplasms,1994,163.99683553029806
North Macedonia,Neurological disorders,1994,20.15148005060291
Vanuatu,Chronic respiratory diseases,1991,60.69824677816045
Côte d'Ivoire,Tropical diseases,1991,189.7949789957903
Nigeria,Diabetes,1995,25.772455924269472
Malawi,Nutritional deficiencies,1995,55.384785468965845
Malawi,Digestive diseases,1995,47.66033599236357
Barbados,Digestive diseases,1995,34.06967791373419
Cameroon,Tropical diseases,1995,121.23217759876924
Vanuatu,Transport injuries,1991,22.556147443103907
United Republic of Tanzania,Tropical diseases,1991,130.14913899024225
Vanuatu,Unintentional injuries,1991,24.850082583564323
Dominica,Unintentional injuries,1994,27.911025142615827
Côte d'Ivoire,Digestive diseases,1991,30.20441781838101
Côte d'Ivoire,Unintentional injuries,1991,24.911488111743395
Austria,Chronic respiratory diseases,1991,32.14813499044904
Cambodia,Other non-communicable diseases,1995,37.922239987493896
Cambodia,Respiratory infections,1995,287.7493565288604
Kazakhstan,Neoplasms,1993,150.6967122920341
Iran (Islamic Republic of),Other non-communicable diseases,1991,44.26917127496833
Croatia,Cardiovascular diseases,1994,526.381161348291
Madagascar,Neoplasms,1992,48.11123411126499
Solomon Islands,Homicides & suicides,1992,29.600838346595072
Niue,Neurological disorders,1992,45.313972978957246
Antigua and Barbuda,Diabetes,1991,82.43269202907679
United Republic of Tanzania,Digestive diseases,1991,31.7247577174284
Germany,Digestive diseases,1993,54.25890974678553
Belarus,Cardiovascular diseases,1992,611.7872718938708
Mozambique,Transport injuries,1994,21.24144769319073
Mozambique,Postpartum disorders,1994,161.75894873270929
Austria,Digestive diseases,1991,50.90419606554043
Austria,Unintentional injuries,1991,25.543831202656573
Switzerland,Diabetes,1991,32.14820669389875
Brunei Darussalam,Transport injuries,1993,29.606225356929883
Peru,Cardiovascular diseases,1994,94.058188340529
Syrian Arab Republic,Neoplasms,1994,36.23669253495238
United Republic of Tanzania,Unintentional injuries,1991,25.72022492724576
Suriname,Unintentional injuries,1995,24.985733947323634
Bahrain,Transport injuries,1991,22.312805902215658
Czechia,Digestive diseases,1991,45.14388137640523
Czechia,Neurological disorders,1991,33.682603453695826
Angola,Nutritional deficiencies,1991,114.20869384437188
Gambia,Cardiovascular diseases,1991,83.67451055259863
Iran (Islamic Republic of),Transport injuries,1991,52.7533042946649
Bahamas,Neoplasms,1991,100.964665181505
Bosnia and Herzegovina,Digestive diseases,1994,36.17041431231032
Mali,STD,1993,27.56244822638657
Mali,Respiratory infections,1993,180.85477874480907
Comoros,Cardiovascular diseases,1993,145.27948944927155
Sudan,Digestive diseases,1994,22.113285642543765
United Republic of Tanzania,Cardiovascular diseases,1994,102.81936291563125
Portugal,Digestive diseases,1991,55.51834417120996
Cameroon,STD,1994,64.33341077180046
Cameroon,Respiratory infections,1994,152.7576148082215
Sao Tome and Principe,Neoplasms,1995,63.0107780854522
Dominican Republic,Cardiovascular diseases,1994,113.95153886168836
Mozambique,Diabetes,1994,24.10327139041022
Gambia,Other non-communicable diseases,1991,42.46850083749243
United Arab Emirates,Diabetes,1994,22.504033908351637
Qatar,Transport injuries,1995,50.75820187213336
Albania,Neoplasms,1995,78.24690988039964
Bahamas,Transport injuries,1994,24.064828122909432
Cook Islands,Neoplasms,1993,101.15538140213776
Brunei Darussalam,Diabetes,1993,42.77403249984453
Côte d'Ivoire,Other non-communicable diseases,1991,42.87534575185968
Mexico,Chronic respiratory diseases,1993,20.18446360946169
Taiwan (Province of China),Cardiovascular diseases,1993,146.45651627397572
Ukraine,Homicides & suicides,1991,34.15962913786336
Angola,Digestive diseases,1991,42.880684019329465
Czechia,Homicides & suicides,1991,23.90333797973845
Sierra Leone,Chronic respiratory diseases,1994,29.024350570268385
Gambia,Other infectious diseases,1991,109.2028806067536
Gambia,Postpartum disorders,1991,159.21953512564127
Bosnia and Herzegovina,Neurological disorders,1994,23.126328544453106
Uganda,Cardiovascular diseases,1991,85.09476174938598
Austria,Chronic respiratory diseases,1995,30.8155524709323
Botswana,Transport injuries,1993,24.71376019662224
Azerbaijan,Chronic respiratory diseases,1994,32.22991173216065
Niue,Digestive diseases,1995,46.43246654066319
Portugal,Unintentional injuries,1991,20.50471141516199
Nauru,Digestive diseases,1993,29.24022433039455
Lao People's Democratic Republic,Other infectious diseases,1995,89.45451236506617
Lao People's Democratic Republic,Postpartum disorders,1995,157.8493609770689
Albania,Chronic respiratory diseases,1995,25.481175831460128
Slovenia,Neoplasms,1995,224.82630343538128
Eswatini,Neoplasms,1993,50.68495873851786
Taiwan (Province of China),Chronic respiratory diseases,1995,28.17367035091962
Mozambique,Neoplasms,1995,41.32109284074496
United Kingdom,Neoplasms,1991,294.4489182586797
Central African Republic,Tropical diseases,1995,136.63559474294115
Uganda,Chronic respiratory diseases,1994,23.44224715505831
Paraguay,Neoplasms,1992,52.190423768651705
Saudi Arabia,Digestive diseases,1991,21.442304832422156
Venezuela (Bolivarian Republic of),Cardiovascular diseases,1993,141.7408204469853
Benin,Chronic respiratory diseases,1992,25.691277432760263
Antigua and Barbuda,Digestive diseases,1992,27.438044417061565
Antigua and Barbuda,Unintentional injuries,1992,26.30295105558454
Ecuador,Neoplasms,1995,65.2498517744149
Mexico,Digestive diseases,1993,43.07786679203209
Kenya,Neoplasms,1993,30.145896932572903
Uganda,Other non-communicable diseases,1991,36.01896417671275
Uganda,Enteric infections,1991,129.333575644741
Azerbaijan,Diabetes,1993,21.221018304056937
Afghanistan,Unintentional injuries,1994,50.65442580238247
Tajikistan,Unintentional injuries,1993,38.52613630948336
Angola,Respiratory infections,1992,324.912812423058
Jordan,Other non-communicable diseases,1993,34.82123574548961
Trinidad and Tobago,Postpartum disorders,1992,27.09701619966309
Trinidad and Tobago,Diabetes,1992,102.8010343346097
Oman,Respiratory infections,1993,20.70218377322796
Oman,Postpartum disorders,1993,37.38395458449954
Nauru,Unintentional injuries,1994,33.85210193945514
Australia,Digestive diseases,1993,22.31415693260401
Senegal,Respiratory infections,1995,139.62035415483376
Senegal,Enteric infections,1995,163.08437074691653
Senegal,Other infectious diseases,1995,87.04844781674635
Senegal,Postpartum disorders,1995,136.42750512093585
Israel,Cardiovascular diseases,1993,252.3492081796427
Algeria,Other non-communicable diseases,1994,39.408460568576565
Algeria,Respiratory infections,1994,27.69529284338053
Azerbaijan,Digestive diseases,1994,39.92233412405692
Germany,Neurological disorders,1993,52.87099533035224
Chad,Diabetes,1994,26.250708576680005
Gabon,Chronic respiratory diseases,1994,27.797971556862468
Azerbaijan,Unintentional injuries,1994,32.982245424389895
Albania,Unintentional injuries,1995,20.07650449493153
Taiwan (Province of China),Digestive diseases,1995,46.09987859429556
Taiwan (Province of China),Unintentional injuries,1995,28.26175859479007
United Kingdom,Neurological disorders,1991,48.502279261728575
Tonga,Cardiovascular diseases,1992,124.756417130867
Gambia,STD,1994,21.311696881684803
Gambia,Respiratory infections,1994,136.41841620771584
Gambia,Enteric infections,1994,84.29956910611432
Samoa,Chronic respiratory diseases,1995,63.58425313119571
Barbados,Neurological disorders,1995,38.78101470127375
Latvia,Chronic respiratory diseases,1995,26.42571393379935
Dominican Republic,Digestive diseases,1994,29.961502380041985
United Republic of Tanzania,Other non-communicable diseases,1994,44.75263622010803
Cameroon,Chronic respiratory diseases,1995,22.491430273071828
Cameroon,Digestive diseases,1995,36.13767511851784
Republic of Moldova,Neurological disorders,1994,22.121129965684126
Denmark,Cardiovascular diseases,1994,502.664811906346
Brazil,Cardiovascular diseases,1995,175.25790482355552
Eswatini,Diabetes,1993,40.79201847729735
Mexico,Homicides & suicides,1993,22.694401804075984
Gabon,Transport injuries,1994,34.02090214263434
Palau,Digestive diseases,1994,25.601273485446782
Nepal,Enteric infections,1993,110.16329406621
Nepal,Other infectious diseases,1993,114.47481602725384
Nepal,Postpartum disorders,1993,134.11358226264866
Dominican Republic,Other non-communicable diseases,1994,21.76025160058695
Senegal,Diabetes,1995,28.23106343879266
Turkey,Cardiovascular diseases,1992,190.8910092757254
Ghana,Neoplasms,1991,49.69584544668057
Central African Republic,Chronic respiratory diseases,1995,36.68020700067773
Central African Republic,Transport injuries,1995,55.07879879210878
Belgium,Cardiovascular diseases,1991,389.9241543367133
Uganda,Other infectious diseases,1991,125.0983092279286
Uganda,Postpartum disorders,1991,142.63614155829964
Uganda,Diabetes,1991,22.586113496636678
Niue,Unintentional injuries,1995,29.00361338332804
Nigeria,Tropical diseases,1993,184.09939310066625
Slovakia,Cardiovascular diseases,1993,513.5143106055972
Ghana,Nutritional deficiencies,1994,24.4093729914392
Venezuela (Bolivarian Republic of),Transport injuries,1993,28.895170579603704
Ecuador,Respiratory infections,1995,55.54438421706393
Monaco,Cardiovascular diseases,1991,657.3439658286592
Côte d'Ivoire,Neoplasms,1994,39.14491839249957
Cambodia,Enteric infections,1995,63.69719525537516
Cambodia,Other infectious diseases,1995,59.64941237777453
Cambodia,Postpartum disorders,1995,88.689320959151
Cambodia,Diabetes,1995,26.92641409238737
Côte d'Ivoire,STD,1991,122.9094036709916
Côte d'Ivoire,Respiratory infections,1991,183.14654926187328
Côte d'Ivoire,Enteric infections,1991,113.74578281756476
Côte d'Ivoire,Other infectious diseases,1991,104.36803888132212
Côte d'Ivoire,Postpartum disorders,1991,162.19334542857965
Zambia,Neoplasms,1991,59.24660463239532
Bolivia (Plurinational State of),Nutritional deficiencies,1995,24.44052976515721
Republic of Moldova,Homicides & suicides,1994,37.107586566684965
Austria,Digestive diseases,1995,47.140703759163024
Benin,Nutritional deficiencies,1995,38.97750614216523
Benin,Digestive diseases,1995,38.18629200033578
Latvia,Digestive diseases,1995,42.81338231095723
Latvia,Transport injuries,1995,41.2922114535201
Latvia,Unintentional injuries,1995,90.07275840948692
Cambodia,Neoplasms,1993,59.23357705937589
Barbados,Other non-communicable diseases,1995,26.70864790298149
Barbados,STD,1995,23.870875818745112
Eswatini,Homicides & suicides,1993,30.343267513434125
Cameroon,Enteric infections,1994,198.3929861289041
Ghana,Digestive diseases,1994,41.0597686834644
Egypt,Other non-communicable diseases,1991,28.38724329697865
Afghanistan,Other infectious diseases,1993,170.2234670649612
Afghanistan,Postpartum disorders,1993,162.69139015661636
Afghanistan,Diabetes,1993,38.02909337800747
Bolivia (Plurinational State of),Neoplasms,1995,88.2691620590441
Denmark,Chronic respiratory diseases,1994,71.90129932517969
Pakistan,Neoplasms,1993,67.48567568716302
Yemen,Neoplasms,1994,32.246495330914094
Vanuatu,Enteric infections,1994,40.28369707204401
Vanuatu,Other infectious diseases,1994,26.542534076143443
Vanuatu,Postpartum disorders,1994,50.0408878001188
Vanuatu,Diabetes,1994,33.88081719709219
Central African Republic,Tropical diseases,1991,110.7648418388462
Turkey,Other non-communicable diseases,1992,38.475548101184906
Croatia,Diabetes,1994,30.561756293464384
Ethiopia,Unintentional injuries,1993,44.92523633347329
